epoch,acc,loss,val_acc,val_loss
18;1.0;0.10325196385383606;1.0;0.11334104090929031
19;1.0;0.13527271151542664;1.0;0.10239160805940628
20;1.0;0.06706372648477554;1.0;0.09617079794406891
21;1.0;0.06501999497413635;1.0;0.09031021595001221
22;1.0;0.08584467321634293;1.0;0.08320784568786621
23;1.0;0.06587198376655579;1.0;0.07796023786067963
24;1.0;0.10081491619348526;1.0;0.07256107032299042
25;1.0;0.09316425770521164;1.0;0.06753569841384888
26;1.0;0.030970606952905655;1.0;0.0652240663766861
27;1.0;0.0432748943567276;1.0;0.062066856771707535
28;1.0;0.13339626789093018;1.0;0.0563918761909008
29;1.0;0.17609305679798126;1.0;0.050467152148485184
30;1.0;0.20718634128570557;1.0;0.04383796080946922
31;1.0;0.07268760353326797;1.0;0.04086007922887802
32;1.0;0.048897407948970795;1.0;0.03895261511206627
33;1.0;0.024635372683405876;1.0;0.03788800165057182
34;1.0;0.05222218856215477;1.0;0.03608870506286621
35;1.0;0.1418188363313675;1.0;0.03258083388209343
36;1.0;0.014038780704140663;1.0;0.03198825195431709
37;1.0;0.02839149907231331;1.0;0.03095795400440693
38;1.0;0.01606728695333004;1.0;0.030295493081212044
39;1.0;0.1954265832901001;1.0;0.027189714834094048
40;1.0;0.04944784939289093;1.0;0.025731312111020088
41;1.0;0.021610580384731293;1.0;0.02507401444017887
42;1.0;0.03975103050470352;1.0;0.023976264521479607
43;1.0;0.010165567509829998;1.0;0.023615701124072075
44;1.0;0.046714749187231064;1.0;0.022454384714365005
45;1.0;0.025611374527215958;1.0;0.02175373211503029
46;1.0;0.009895679540932178;1.0;0.02146533876657486
47;1.0;0.051138073205947876;1.0;0.020436206832528114
48;1.0;0.005022590048611164;1.0;0.020266368985176086
49;1.0;0.015098024159669876;1.0;0.019841110333800316
50;1.0;0.00921491626650095;1.0;0.019556429237127304
51;1.0;0.006090783979743719;1.0;0.01937568187713623
52;1.0;0.010375939309597015;1.0;0.019059723243117332
53;1.0;0.06084027886390686;1.0;0.01795010268688202
54;1.0;0.09308736771345139;1.0;0.016675394028425217
55;1.0;0.006904900074005127;1.0;0.016506437212228775
56;1.0;0.008137215860188007;1.0;0.01628134585916996
57;1.0;0.010074661113321781;1.0;0.016066480427980423
58;1.0;0.003576715011149645;1.0;0.015965454280376434
59;1.0;0.019215939566493034;1.0;0.015595720149576664
60;1.0;0.01051377598196268;1.0;0.015340691432356834
61;1.0;0.006788397673517466;1.0;0.015176557935774326
62;1.0;0.006917472928762436;1.0;0.015013238415122032
63;1.0;0.02276320569217205;1.0;0.014583433978259563
64;1.0;0.00534627353772521;1.0;0.014451111666858196
65;1.0;0.10683649033308029;1.0;0.013318140991032124
66;1.0;0.009306209161877632;1.0;0.013153433799743652
67;1.0;0.009965752251446247;1.0;0.012951134704053402
68;1.0;0.013523967936635017;1.0;0.012719477526843548
69;1.0;0.008809637278318405;1.0;0.012543762102723122
70;1.0;0.05264342576265335;1.0;0.011856531724333763
71;1.0;0.045361366122961044;1.0;0.011282432824373245
72;1.0;0.006840158719569445;1.0;0.011152897030115128
73;1.0;0.006227835081517696;1.0;0.011041518300771713
74;1.0;0.016536524519324303;1.0;0.010776984505355358
75;1.0;0.007612566463649273;1.0;0.01065022498369217
76;1.0;0.011227095499634743;1.0;0.010479511693120003
77;1.0;0.017907386645674706;1.0;0.010259265080094337
78;1.0;0.014569412916898727;1.0;0.010038826614618301
79;1.0;0.055757395923137665;1.0;0.009488935582339764
80;1.0;0.040936827659606934;1.0;0.009085557423532009
81;1.0;0.005764346569776535;1.0;0.009005622938275337
82;1.0;0.0030315995682030916;1.0;0.008958952501416206
83;1.0;0.04231642931699753;1.0;0.008499099873006344
84;1.0;0.0031829415820538998;1.0;0.008452452719211578
85;1.0;0.02899193949997425;1.0;0.008177965879440308
86;1.0;0.011039850302040577;1.0;0.008039037697017193
87;1.0;0.0016173801850527525;1.0;0.008012180216610432
88;1.0;0.0016446036752313375;1.0;0.007987124845385551
89;1.0;0.05786279961466789;1.0;0.007522674277424812
90;1.0;0.003386113326996565;1.0;0.007477393839508295
91;1.0;0.00781149510294199;1.0;0.007381615694612265
92;1.0;0.011332499794661999;1.0;0.007271136622875929
93;1.0;0.0022116675972938538;1.0;0.0072399163618683815
94;1.0;0.0026399462949484587;1.0;0.007203894201666117
95;1.0;0.014651100151240826;1.0;0.007077047135680914
96;1.0;0.024342291057109833;1.0;0.0068742334842681885
97;1.0;0.009322208352386951;1.0;0.006787394173443317
98;1.0;0.0149887315928936;1.0;0.006640199106186628
99;1.0;0.002276383340358734;1.0;0.006610198877751827
0;0.0;1.646223783493042;1.0;1.47693932056427
1;0.5;1.4383327960968018;1.0;1.2274937629699707
2;1.0;1.1996999979019165;1.0;0.9848359823226929
3;1.0;0.9636195302009583;1.0;0.7813786864280701
4;1.0;0.7151155471801758;1.0;0.6631580591201782
5;1.0;0.6664721965789795;1.0;0.5477720499038696
6;1.0;0.626006007194519;1.0;0.46286365389823914
7;1.0;0.4409426152706146;1.0;0.38825151324272156
8;1.0;0.37935590744018555;1.0;0.3291947543621063
9;1.0;0.4999047815799713;1.0;0.2748202085494995
10;1.0;0.1293092966079712;1.0;0.25108376145362854
11;1.0;0.241961270570755;1.0;0.21987123787403107
12;1.0;0.29811811447143555;1.0;0.19190290570259094
13;1.0;0.18757499754428864;1.0;0.17109276354312897
14;1.0;0.1161564290523529;1.0;0.15553580224514008
15;1.0;0.27694278955459595;1.0;0.13155093789100647
16;1.0;0.2314816415309906;1.0;0.11384272575378418
17;1.0;0.06776924431324005;1.0;0.10652019083499908
18;1.0;0.037540145218372345;1.0;0.1021994799375534
19;1.0;0.13916611671447754;1.0;0.09195785969495773
20;1.0;0.18257400393486023;1.0;0.08135604858398438
21;1.0;0.03731914609670639;1.0;0.07815156877040863
22;1.0;0.051764827221632004;1.0;0.07470417767763138
23;1.0;0.06303412467241287;1.0;0.07010487467050552
24;1.0;0.05034977197647095;1.0;0.06675196439027786
25;1.0;0.1250135600566864;1.0;0.06022097170352936
26;1.0;0.05143705755472183;1.0;0.05723941698670387
27;1.0;0.09917862713336945;1.0;0.053096309304237366
28;1.0;0.024352941662073135;1.0;0.05164365470409393
29;1.0;0.1316644251346588;1.0;0.04604726284742355
30;1.0;0.05502131208777428;1.0;0.04361267387866974
31;1.0;0.06969548761844635;1.0;0.040574874728918076
32;1.0;0.021203739568591118;1.0;0.03946661949157715
33;1.0;0.030359698459506035;1.0;0.03814246878027916
34;1.0;0.05835091322660446;1.0;0.03604631498456001
35;1.0;0.01681356504559517;1.0;0.03526414558291435
36;1.0;0.009509410709142685;1.0;0.03477352485060692
37;1.0;0.014067095704376698;1.0;0.034158363938331604
38;1.0;0.0389586016535759;1.0;0.03277285397052765
39;1.0;0.020971141755580902;1.0;0.031999822705984116
40;1.0;0.027151107788085938;1.0;0.030986541882157326
41;1.0;0.009917821735143661;1.0;0.030515404418110847
42;1.0;0.07424373924732208;1.0;0.02850985713303089
43;1.0;0.03187147155404091;1.0;0.027502737939357758
44;1.0;0.014668446965515614;1.0;0.02692430280148983
45;1.0;0.08387986570596695;1.0;0.024998415261507034
46;1.0;0.005725640803575516;1.0;0.024783439934253693
47;1.0;0.07742166519165039;1.0;0.022911248728632927
48;1.0;0.029780056327581406;1.0;0.022161705419421196
49;1.0;0.02102760039269924;1.0;0.021553706377744675
50;1.0;0.014809947460889816;1.0;0.021135326474905014
51;1.0;0.01564195193350315;1.0;0.02073373645544052
52;1.0;0.021966272965073586;1.0;0.020227137953042984
53;1.0;0.05320854112505913;1.0;0.01912788860499859
54;1.0;0.005758658051490784;1.0;0.018948007375001907
55;1.0;0.01834784634411335;1.0;0.018532173708081245
56;1.0;0.009617328643798828;1.0;0.018279066309332848
57;1.0;0.002204874297603965;1.0;0.0182039774954319
58;1.0;0.010134338401257992;1.0;0.017923705279827118
59;1.0;0.010907795280218124;1.0;0.017631197348237038
60;1.0;0.01700325310230255;1.0;0.01726957969367504
61;1.0;0.01601196452975273;1.0;0.016915850341320038
62;1.0;0.02173287607729435;1.0;0.016449417918920517
63;1.0;0.01669761724770069;1.0;0.016079867258667946
64;1.0;0.005084477365016937;1.0;0.01594540849328041
65;1.0;0.006236603483557701;1.0;0.01580006815493107
66;1.0;0.017263565212488174;1.0;0.015444437973201275
67;1.0;0.005805617198348045;1.0;0.015298384241759777
68;1.0;0.057291001081466675;1.0;0.014480864629149437
69;1.0;0.06075894460082054;1.0;0.01376958005130291
70;1.0;0.010614925064146519;1.0;0.013579361140727997
71;1.0;0.06022285297513008;1.0;0.012783408164978027
72;1.0;0.025763511657714844;1.0;0.012416115030646324
73;1.0;0.03281573951244354;1.0;0.01194562204182148
74;1.0;0.013102277182042599;1.0;0.011721916496753693
75;1.0;0.015295027755200863;1.0;0.011523464694619179
76;1.0;0.017403241246938705;1.0;0.011281407438218594
77;1.0;0.006556252017617226;1.0;0.011159165762364864
78;1.0;0.0074051497504115105;1.0;0.011036576703190804
79;1.0;0.005979335866868496;1.0;0.010930032469332218
80;1.0;0.01324721984565258;1.0;0.010727640241384506
81;1.0;0.029893189668655396;1.0;0.010363811627030373
82;1.0;0.03658156096935272;1.0;0.009957732632756233
83;1.0;0.010926593095064163;1.0;0.009821326471865177
84;1.0;0.01431354321539402;1.0;0.009614705108106136
85;1.0;0.005951364990323782;1.0;0.009524739347398281
86;1.0;0.0008419123478233814;1.0;0.009507589973509312
87;1.0;0.04689925163984299;1.0;0.00909476075321436
88;1.0;0.012485942803323269;1.0;0.008957329206168652
89;1.0;0.0028169467113912106;1.0;0.008910239674150944
90;1.0;0.0010279383277520537;1.0;0.008890935219824314
91;1.0;0.0068329498171806335;1.0;0.008795201778411865
92;1.0;0.010870012454688549;1.0;0.008673744276165962
93;1.0;0.008552544750273228;1.0;0.008559214882552624
94;1.0;0.005982995964586735;1.0;0.00847763940691948
95;1.0;0.03560177609324455;1.0;0.008174300193786621
96;1.0;0.004901589825749397;1.0;0.00811018142849207
97;1.0;0.007239622063934803;1.0;0.00803044531494379
98;1.0;0.0023110390175133944;1.0;0.007999742403626442
99;1.0;0.011363226920366287;1.0;0.007875798270106316
0;0.5;1.5151045322418213;1.0;1.3237589597702026
1;0.5;1.424418330192566;1.0;1.0864230394363403
2;1.0;1.1309986114501953;1.0;0.9465337991714478
3;1.0;0.8510995507240295;1.0;0.7776916027069092
4;1.0;0.5140179395675659;1.0;0.6524840593338013
5;1.0;0.803141176700592;1.0;0.5532925128936768
6;1.0;0.4003298282623291;1.0;0.4749969244003296
7;1.0;0.49973422288894653;1.0;0.39416933059692383
8;1.0;0.3669472634792328;1.0;0.3356534540653229
9;1.0;0.5182796120643616;1.0;0.2909741699695587
10;1.0;0.46646302938461304;1.0;0.2464754730463028
11;1.0;0.15747664868831635;1.0;0.22280608117580414
12;1.0;0.17316347360610962;1.0;0.19534456729888916
13;1.0;0.11481371521949768;1.0;0.17853888869285583
14;1.0;0.08616700768470764;1.0;0.16578459739685059
15;1.0;0.1613401472568512;1.0;0.14783097803592682
16;1.0;0.060789745301008224;1.0;0.1394636482000351
17;1.0;0.19090229272842407;1.0;0.12312278151512146
18;1.0;0.07814694195985794;1.0;0.11473311483860016
19;1.0;0.07891391962766647;1.0;0.10779497772455215
20;1.0;0.12519587576389313;1.0;0.09806755185127258
21;1.0;0.148248091340065;1.0;0.08886955678462982
22;1.0;0.07231452316045761;1.0;0.08310019224882126
23;1.0;0.13064856827259064;1.0;0.07575608044862747
24;1.0;0.08842992782592773;1.0;0.07066112011671066
25;1.0;0.022213708609342575;1.0;0.06880423426628113
26;1.0;0.03394841402769089;1.0;0.06645476073026657
27;1.0;0.028519384562969208;1.0;0.06434532254934311
28;1.0;0.031028080731630325;1.0;0.06210700422525406
29;1.0;0.0711655467748642;1.0;0.05791441723704338
30;1.0;0.07287474721670151;1.0;0.05409708246588707
31;1.0;0.13042989373207092;1.0;0.04941895976662636
32;1.0;0.03393886238336563;1.0;0.0474654920399189
33;1.0;0.033654745668172836;1.0;0.04572495073080063
34;1.0;0.04389532282948494;1.0;0.04360196366906166
35;1.0;0.03864264115691185;1.0;0.041695669293403625
36;1.0;0.052588675171136856;1.0;0.039653267711400986
37;1.0;0.08284837007522583;1.0;0.03678346052765846
38;1.0;0.012411224655807018;1.0;0.03613783419132233
39;1.0;0.043682266026735306;1.0;0.03431139513850212
40;1.0;0.07361502945423126;1.0;0.0321594774723053
41;1.0;0.01639144867658615;1.0;0.03143680468201637
42;1.0;0.005679313093423843;1.0;0.03116128407418728
43;1.0;0.09624924510717392;1.0;0.0292239747941494
44;1.0;0.021901419386267662;1.0;0.028392788022756577
45;1.0;0.027620039880275726;1.0;0.027526142075657845
46;1.0;0.04015892744064331;1.0;0.026344120502471924
47;1.0;0.017578598111867905;1.0;0.02572103589773178
48;1.0;0.03373033180832863;1.0;0.02472991868853569
49;1.0;0.19513683021068573;1.0;0.0221889466047287
50;1.0;0.02071402594447136;1.0;0.021586168557405472
51;1.0;0.015222841873764992;1.0;0.0211634524166584
52;1.0;0.0243593230843544;1.0;0.020543769001960754
53;1.0;0.008476381190121174;1.0;0.02030365541577339
54;1.0;0.025455854833126068;1.0;0.01973739266395569
55;1.0;0.04870869591832161;1.0;0.018861934542655945
56;1.0;0.029465239495038986;1.0;0.018256302922964096
57;1.0;0.008137190714478493;1.0;0.018031969666481018
58;1.0;0.01616947166621685;1.0;0.017704907804727554
59;1.0;0.03343465179204941;1.0;0.01706559769809246
60;1.0;0.018081139773130417;1.0;0.016772491857409477
61;1.0;0.023428160697221756;1.0;0.016289766877889633
62;1.0;0.045039087533950806;1.0;0.01562060322612524
63;1.0;0.018948325887322426;1.0;0.015218738466501236
64;1.0;0.013967124745249748;1.0;0.014912440441548824
65;1.0;0.007083498872816563;1.0;0.014748921617865562
66;1.0;0.01990516111254692;1.0;0.014388041570782661
67;1.0;0.017629539594054222;1.0;0.014056487008929253
68;1.0;0.01114535890519619;1.0;0.013841495849192142
69;1.0;0.0051207938231527805;1.0;0.013729514554142952
70;1.0;0.008803263306617737;1.0;0.013564316555857658
71;1.0;0.026011059060692787;1.0;0.01313211489468813
72;1.0;0.015512146055698395;1.0;0.012859540060162544
73;1.0;0.005460265092551708;1.0;0.012747729197144508
74;1.0;0.006866167765110731;1.0;0.01261540874838829
75;1.0;0.005524810403585434;1.0;0.01250121183693409
76;1.0;0.004164158832281828;1.0;0.012422814033925533
77;1.0;0.03550649806857109;1.0;0.01190164964646101
78;1.0;0.006353835109621286;1.0;0.011781140230596066
79;1.0;0.019148828461766243;1.0;0.0115214753895998
80;1.0;0.005054011475294828;1.0;0.011425187811255455
81;1.0;0.005005444400012493;1.0;0.011336867697536945
82;1.0;0.009928201325237751;1.0;0.011176344007253647
83;1.0;0.07253161072731018;1.0;0.010465055704116821
84;1.0;0.010512406006455421;1.0;0.010305274277925491
85;1.0;0.0016472656279802322;1.0;0.010271911509335041
86;1.0;0.0063004884868860245;1.0;0.010171710513532162
87;1.0;0.0065461392514407635;1.0;0.01007422897964716
88;1.0;0.014775081537663937;1.0;0.009876103140413761
89;1.0;0.0057626948691904545;1.0;0.009790508076548576
90;1.0;0.014921477064490318;1.0;0.009592799469828606
91;1.0;0.005367484409362078;1.0;0.009518180042505264
92;1.0;0.004375889897346497;1.0;0.009446815587580204
93;1.0;0.006464012898504734;1.0;0.009348862804472446
94;1.0;0.005699207540601492;1.0;0.009265177883207798
95;1.0;0.01292077824473381;1.0;0.00911515112966299
96;1.0;0.044223181903362274;1.0;0.008701642043888569
97;1.0;0.004864766728132963;1.0;0.008639173582196236
98;1.0;0.003518900601193309;1.0;0.0085846446454525
99;1.0;0.014740644954144955;1.0;0.008421195670962334
0;0.5;1.5850592851638794;1.0;1.3756091594696045
1;1.0;1.2037678956985474;1.0;1.1382511854171753
2;1.0;0.9906384944915771;1.0;0.9519867897033691
3;1.0;1.212278127670288;1.0;0.8321464657783508
4;1.0;0.6839742064476013;1.0;0.698567807674408
5;1.0;0.7826526761054993;1.0;0.5925302505493164
6;1.0;0.3584938645362854;1.0;0.4941008985042572
7;1.0;0.4830860495567322;1.0;0.40413111448287964
8;1.0;0.21658912301063538;1.0;0.3537706434726715
9;1.0;0.4234805703163147;1.0;0.2875663638114929
10;1.0;0.3837665319442749;1.0;0.24077017605304718
11;1.0;0.2928745746612549;1.0;0.2052757292985916
12;1.0;0.09287604689598083;1.0;0.1890544444322586
13;1.0;0.1497829258441925;1.0;0.16929437220096588
14;1.0;0.07894834876060486;1.0;0.15806201100349426
15;1.0;0.09466178715229034;1.0;0.1453370600938797
16;1.0;0.16462257504463196;1.0;0.13050948083400726
17;1.0;0.034389641135931015;1.0;0.1255365014076233
18;1.0;0.08773739635944366;1.0;0.1161140725016594
19;1.0;0.05072455108165741;1.0;0.10990823805332184
20;1.0;0.05385693535208702;1.0;0.10473422706127167
21;1.0;0.04150255024433136;1.0;0.10019960254430771
22;1.0;0.12140828371047974;1.0;0.0921413004398346
23;1.0;0.027368899434804916;1.0;0.08914593607187271
24;1.0;0.013652745634317398;1.0;0.08750096708536148
25;1.0;0.26181331276893616;1.0;0.07488910853862762
26;1.0;0.05118900164961815;1.0;0.07099400460720062
27;1.0;0.031180117279291153;1.0;0.06845969706773758
28;1.0;0.03651301562786102;1.0;0.06565029919147491
29;1.0;0.024972572922706604;1.0;0.06358040869235992
30;1.0;0.01204440463334322;1.0;0.06248254328966141
31;1.0;0.06880325824022293;1.0;0.05819210037589073
32;1.0;0.016812963411211967;1.0;0.05695455148816109
33;1.0;0.023460231721401215;1.0;0.05540575087070465
34;1.0;0.020554663613438606;1.0;0.05406405031681061
35;1.0;0.03767455369234085;1.0;0.05170265585184097
36;1.0;0.024914585053920746;1.0;0.05010305345058441
37;1.0;0.05680171400308609;1.0;0.047365304082632065
38;1.0;0.08241331577301025;1.0;0.04377637058496475
39;1.0;0.011744800955057144;1.0;0.043025217950344086
40;1.0;0.05565840005874634;1.0;0.04085517302155495
41;1.0;0.02210564911365509;1.0;0.0396929606795311
42;1.0;0.032816678285598755;1.0;0.038236409425735474
43;1.0;0.04586818441748619;1.0;0.03650529310107231
44;1.0;0.022903818637132645;1.0;0.03541160002350807
45;1.0;0.021787144243717194;1.0;0.03441879525780678
46;1.0;0.011038855649530888;1.0;0.03387081250548363
47;1.0;0.041124481707811356;1.0;0.03234587609767914
48;1.0;0.10811080038547516;1.0;0.029890945181250572
49;1.0;0.016302943229675293;1.0;0.02922108955681324
50;1.0;0.0384088009595871;1.0;0.027989313006401062
51;1.0;0.008421843871474266;1.0;0.02765677496790886
52;1.0;0.0550861693918705;1.0;0.026100102812051773
53;1.0;0.007389863021671772;1.0;0.025805437937378883
54;1.0;0.032180413603782654;1.0;0.024877112358808517
55;1.0;0.0244631078094244;1.0;0.024129759520292282
56;1.0;0.008656512945890427;1.0;0.02382456511259079
57;1.0;0.023318415507674217;1.0;0.023101847618818283
58;1.0;0.02217899076640606;1.0;0.022498030215501785
59;1.0;0.0145969707518816;1.0;0.022022344172000885
60;1.0;0.03565467149019241;1.0;0.021168749779462814
61;1.0;0.007569418288767338;1.0;0.020921364426612854
62;1.0;0.025354554876685143;1.0;0.02026953175663948
63;1.0;0.018255962058901787;1.0;0.01977338269352913
64;1.0;0.009136365726590157;1.0;0.01948908530175686
65;1.0;0.0475691482424736;1.0;0.018609898164868355
66;1.0;0.007149422075599432;1.0;0.018410256132483482
67;1.0;0.05247855931520462;1.0;0.017426839098334312
68;1.0;0.03079095296561718;1.0;0.01682868041098118
69;1.0;0.017528019845485687;1.0;0.01645517349243164
70;1.0;0.0077893054112792015;1.0;0.016257354989647865
71;1.0;0.020161006599664688;1.0;0.015876853838562965
72;1.0;0.026202315464615822;1.0;0.015360847115516663
73;1.0;0.016713866963982582;1.0;0.015038227662444115
74;1.0;0.004497128538787365;1.0;0.014925689436495304
75;1.0;0.011421059258282185;1.0;0.014682323671877384
76;1.0;0.02372184954583645;1.0;0.01425792183727026
77;1.0;0.0037774767260998487;1.0;0.014163244515657425
78;1.0;0.007112888153642416;1.0;0.014010668732225895
79;1.0;0.022658247500658035;1.0;0.013599904254078865
80;1.0;0.024125363677740097;1.0;0.013217936269938946
81;1.0;0.004002775996923447;1.0;0.01313296053558588
82;1.0;0.005794103257358074;1.0;0.01300578098744154
83;1.0;0.007179726846516132;1.0;0.012863222509622574
84;1.0;0.01233464851975441;1.0;0.012662370689213276
85;1.0;0.0016922734212130308;1.0;0.01261963415890932
86;1.0;0.012793363071978092;1.0;0.012410201132297516
87;1.0;0.009849555790424347;1.0;0.01225077174603939
88;1.0;0.026915280148386955;1.0;0.01183264795690775
89;1.0;0.006197125650942326;1.0;0.01172330416738987
90;1.0;0.00947622675448656;1.0;0.011565189808607101
91;1.0;0.0016310719074681401;1.0;0.011529072187840939
92;1.0;0.0110714640468359;1.0;0.011353747919201851
93;1.0;0.0020969142206013203;1.0;0.011310524307191372
94;1.0;0.04271458089351654;1.0;0.010775960050523281
95;1.0;0.010440776124596596;1.0;0.010615224950015545
96;1.0;0.008943876251578331;1.0;0.010473307222127914
97;1.0;0.0029527172446250916;1.0;0.010414643213152885
98;1.0;0.0009678823407739401;1.0;0.01039392501115799
99;1.0;0.0004562592366710305;1.0;0.010382662527263165
0;0.5;1.029245376586914;1.0;1.0986123085021973
1;1.0;0.9580296277999878;1.0;0.9478201866149902
2;1.0;0.9718043804168701;1.0;0.8464772701263428
3;1.0;0.7010633945465088;1.0;0.7450288534164429
4;1.0;0.642903208732605;1.0;0.6625806093215942
5;1.0;0.4154875874519348;1.0;0.587063193321228
6;1.0;0.40152430534362793;1.0;0.5130553245544434
7;1.0;0.3972281813621521;1.0;0.45847177505493164
8;1.0;0.3269965350627899;1.0;0.4079141616821289
9;1.0;0.30642029643058777;1.0;0.36309194564819336
10;1.0;0.23543229699134827;1.0;0.3253501355648041
11;1.0;0.23748663067817688;1.0;0.29837313294410706
12;1.0;0.24529097974300385;1.0;0.27535033226013184
13;1.0;0.14169317483901978;1.0;0.2534356713294983
14;1.0;0.29917818307876587;1.0;0.23121903836727142
15;1.0;0.25269609689712524;1.0;0.20344774425029755
16;1.0;0.15180981159210205;1.0;0.18727251887321472
17;1.0;0.19549597799777985;1.0;0.17127808928489685
18;1.0;0.09161435067653656;1.0;0.16218994557857513
19;1.0;0.10024754703044891;1.0;0.15299949049949646
20;1.0;0.0660717636346817;1.0;0.14583395421504974
21;1.0;0.11404252797365189;1.0;0.1364068239927292
22;1.0;0.10429252684116364;1.0;0.12798944115638733
23;1.0;0.08530266582965851;1.0;0.12081388384103775
24;1.0;0.05940398573875427;1.0;0.11538111418485641
25;1.0;0.043594785034656525;1.0;0.1114385798573494
26;1.0;0.12740971148014069;1.0;0.10528994351625443
27;1.0;0.06047052890062332;1.0;0.1009630560874939
28;1.0;0.03435053303837776;1.0;0.09801817685365677
29;1.0;0.06185786798596382;1.0;0.09343798458576202
30;1.0;0.04256873577833176;1.0;0.09035392850637436
31;1.0;0.05189870297908783;1.0;0.08693274855613708
32;1.0;0.04737645387649536;1.0;0.08366507291793823
33;1.0;0.03626808151602745;1.0;0.08089327812194824
34;1.0;0.10910723358392715;1.0;0.07571402937173843
35;1.0;0.07012301683425903;1.0;0.07236029952764511
36;1.0;0.07460141181945801;1.0;0.06912723928689957
37;1.0;0.02646534889936447;1.0;0.06739956140518188
38;1.0;0.027362123131752014;1.0;0.06572381407022476
39;1.0;0.07056040316820145;1.0;0.06222593039274216
40;1.0;0.01857597753405571;1.0;0.0610751211643219
41;1.0;0.054910823702812195;1.0;0.05853671953082085
42;1.0;0.020098714157938957;1.0;0.057400815188884735
43;1.0;0.08040641248226166;1.0;0.054446589201688766
44;1.0;0.009819216094911098;1.0;0.05382619425654411
45;1.0;0.1808837503194809;1.0;0.050494734197854996
46;1.0;0.047607116401195526;1.0;0.04870041832327843
47;1.0;0.05197637155652046;1.0;0.046950045973062515
48;1.0;0.030326325446367264;1.0;0.045659564435482025
49;1.0;0.05190909653902054;1.0;0.04418022558093071
50;1.0;0.018776308745145798;1.0;0.04328180477023125
51;1.0;0.04496285319328308;1.0;0.04180106893181801
52;1.0;0.007707647047936916;1.0;0.041395191103219986
53;1.0;0.027557235211133957;1.0;0.04034101217985153
54;1.0;0.016792207956314087;1.0;0.039613209664821625
55;1.0;0.06182706728577614;1.0;0.03796922788023949
56;1.0;0.007106206379830837;1.0;0.037646908313035965
57;1.0;0.024695634841918945;1.0;0.03676602244377136
58;1.0;0.007692302577197552;1.0;0.036443594843149185
59;1.0;0.009528681635856628;1.0;0.03604860231280327
60;1.0;0.005046661011874676;1.0;0.03581344708800316
61;1.0;0.012018229812383652;1.0;0.03531095013022423
62;1.0;0.007337869144976139;1.0;0.03501059487462044
63;1.0;0.043173227459192276;1.0;0.03374386578798294
64;1.0;0.031590238213539124;1.0;0.03290608152747154
65;1.0;0.004721640609204769;1.0;0.03268503025174141
66;1.0;0.004179225768893957;1.0;0.03251377493143082
67;1.0;0.012980904430150986;1.0;0.032076384872198105
68;1.0;0.0697697252035141;1.0;0.030582450330257416
69;1.0;0.011189183220267296;1.0;0.03021230921149254
70;1.0;0.019279545173048973;1.0;0.029587486758828163
71;1.0;0.01427898183465004;1.0;0.029141677543520927
72;1.0;0.021951034665107727;1.0;0.028575848788022995
73;1.0;0.012421833351254463;1.0;0.028232445940375328
74;1.0;0.006178134121000767;1.0;0.028008438646793365
75;1.0;0.0023149079643189907;1.0;0.02790950983762741
76;1.0;0.0132363960146904;1.0;0.02749183215200901
77;1.0;0.007683820091187954;1.0;0.027232710272073746
78;1.0;0.010671153664588928;1.0;0.02689184993505478
79;1.0;0.008282328024506569;1.0;0.0266104806214571
80;1.0;0.006901447661221027;1.0;0.026386959478259087
81;1.0;0.015554139390587807;1.0;0.02589198760688305
82;1.0;0.00854523852467537;1.0;0.025622883811593056
83;1.0;0.07968515902757645;1.0;0.024211278185248375
84;1.0;0.008640711195766926;1.0;0.02392205223441124
85;1.0;0.03377951681613922;1.0;0.023272227495908737
86;1.0;0.007044209633022547;1.0;0.023084037005901337
87;1.0;0.004954291507601738;1.0;0.022917773574590683
88;1.0;0.013513442128896713;1.0;0.02255692146718502
89;1.0;0.037606075406074524;1.0;0.021836215630173683
90;1.0;0.028348390012979507;1.0;0.021374240517616272
91;1.0;0.023375188931822777;1.0;0.02091381698846817
92;1.0;0.004313826560974121;1.0;0.020780960097908974
93;1.0;0.01974491775035858;1.0;0.020382247865200043
94;1.0;0.0054951878264546394;1.0;0.02023419365286827
95;1.0;0.00980372168123722;1.0;0.020014768466353416
96;1.0;0.016165494918823242;1.0;0.019651982933282852
97;1.0;0.0198504738509655;1.0;0.019282767549157143
98;1.0;0.008152720518410206;1.0;0.019113974645733833
99;1.0;0.009654703550040722;1.0;0.018905669450759888
0;0.5;1.0342808961868286;1.0;0.987721860408783
1;1.0;1.012656569480896;1.0;0.80503249168396
2;1.0;0.764586329460144;1.0;0.6687807440757751
3;1.0;0.6997826099395752;1.0;0.5871216654777527
4;1.0;0.4849376678466797;1.0;0.5064536333084106
5;1.0;0.3138182759284973;1.0;0.44512325525283813
6;1.0;0.4016551971435547;1.0;0.3839486539363861
7;1.0;0.41313883662223816;1.0;0.3333888649940491
8;1.0;0.24585655331611633;1.0;0.2977662682533264
9;1.0;0.3133000433444977;1.0;0.2649286687374115
10;1.0;0.17547133564949036;1.0;0.24110397696495056
11;1.0;0.18240702152252197;1.0;0.21556824445724487
12;1.0;0.21749788522720337;1.0;0.19165857136249542
13;1.0;0.13692310452461243;1.0;0.1751040816307068
14;1.0;0.16832652688026428;1.0;0.1571466475725174
15;1.0;0.2730754315853119;1.0;0.13691817224025726
